"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum","violation_present"
"1291","1564473-7",12490,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1292","1564589-36",161067,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1293","1564608-17",63332,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1294","1564592-29",7465,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1295","1564611-28",27983,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1296","1564596-69",17088,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1297","1564596-61",13840,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1298","1564618-2",347,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1299","1564612-30",14172,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1300","1564631-80",262518,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1301","1564375-137",328113,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1302","1564542-10",14042,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1303","1564328-45",31882,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1304","1564498-26",13278,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1305","1564541-10",10264,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1306","1564609-46",3999,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1307","1564599-54",76718,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1308","1564621-7",1351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1309","1564451-4",10074,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1310","1564633-11",32793,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1311","1564645-23",9691,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1312","1564711-10",23159,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1313","1564728-10",8870,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1314","1564732-47",38466,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1315","1564672-63",193168,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1316","1563988-37",13775,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1317","1564732-58",48346,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1318","1564711-26",71572,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1319","1564092-46",41305,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1320","1564712-38",90846,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1321","1564634-16",45526,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1322","1564524-15",8615,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"1323","1564732-72",59714,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1324","1564732-51",42075,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1325","1564647-20",4484,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1326","1564688-15",32342,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"1327","1564732-49",40050,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1328","1564647-53",18294,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1329","1564662-44",126165,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1330","1564764-2",409,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1331","1564752-17",4335,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1332","1564647-8",1066,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1333","1564805-40",24935,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1334","1564795-17",18457,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1335","1565145-21",10080,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1336","1564805-32",19976,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1337","1564820-5",8192,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1338","1564794-45",55836,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1339","1564827-6",22748,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1340","1564837-23",18433,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1341","1564732-16",11648,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1342","1564748-61",31423,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1343","1564792-9",4711,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1344","1564839-76",136321,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1345","1564805-44",27405,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1346","1564990-19",45407,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1347","1564979-11",13903,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"1348","1564609-104",8780,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1349","1564732-50",41393,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1350","1564711-17",44524,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1351","1564743-30",35360,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1352","1564672-76",230796,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1353","1564743-29",35121,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1354","1564596-54",10698,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1355","1564764-7",2033,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1356","1564943-37",78619,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1357","1564816-6",21138,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1358","1564106-3",3351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1359","1564979-22",33328,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1360","1564963-5",1147,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1361","1564171-8",16797,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1362","1564233-39",69585,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1363","1564612-12",4378,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1364","1564514-7",687,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1365","1564613-49",140867,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1366","1564762-6",14522,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1367","1564806-0",110,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1368","1564804-21",17902,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1369","1564760-39",24394,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1370","1564647-40",10427,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1371","1564612-15",5928,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1372","1565017-63",81778,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1373","1565017-30",40290,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1374","1564783-10",1901,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1375","1564979-39",57614,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1376","1564709-6",13927,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1377","1565043-10",3822,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1378","1565017-67",88930,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1379","1565017-28",36630,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1380","1565045-13",5248,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1381","1564942-14",28013,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1382","1564943-32",71646,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1383","1564860-0",892,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1384","1564901-1",3639,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1385","1565017-34",43581,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1386","1565043-62",40738,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1387","1565017-47",62079,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1388","1565048-49",21901,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1389","1565082-38",30535,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1390","1565057-15",9085,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1391","1565054-113",119738,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1392","1565080-11",3809,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1393","1564645-40",21536,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1394","1565077-19",26818,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1395","1564590-13",24460,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1396","1564764-13",4042,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1397","1564615-36",66152,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1398","1564805-24",16211,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1399","1564805-43",26979,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1400","1564893-4",7614,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1401","1564820-50",83495,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1402","1564595-25",71898,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1403","1565088-24",26028,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1404","1565048-72",27646,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1405","1564596-68",16615,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1406","1565038-10",48356,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1407","1564351-6",12609,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1408","1564626-10",8869,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1409","1564631-52",161929,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1410","1564812-57",109329,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1411","1565017-72",98348,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1412","1565056-31",5458,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1413","1565039-45",7362,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1414","1565038-14",55288,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1415","1564764-4",915,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1416","1564919-8",22675,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1417","1565094-43",24796,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1418","1564804-16",14192,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1419","1565082-53",44430,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1420","1565042-13",3659,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1421","1565017-111",143642,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1422","1564987-6",16379,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1423","1565026-39",162590,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1424","1565082-45",38228,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1425","1565091-58",243681,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1426","1565043-51",29596,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1427","1565091-58",244064,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1428","1564596-55",10949,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1429","1564474-1",2367,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"1430","1564464-13",11131,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1431","1564328-44",31056,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1432","1564621-10",2560,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1433","1564827-15",56968,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1434","1564615-41",78983,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1435","1565139-37",13568,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1436","1564878-6",14051,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1437","1565017-48",64194,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1438","1565070-24",6504,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1439","1564652-13",37866,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1440","1565014-113",61425,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1441","1565000-22",12920,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1442","1564923-12",34465,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1443","1565017-71",95964,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1444","1565053-35",23502,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1445","1564960-21",25581,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1446","1565017-111",142612,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1447","1565054-59",61663,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1448","1565054-57",59902,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1449","1565095-6",11047,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1450","1565088-67",72214,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1451","1564752-16",4128,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1452","1565154-10",33624,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1453","1564541-14",13390,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1454","1565179-48",143538,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1455","1565111-24",20976,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1456","1564631-76",257791,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1457","1564662-23",54006,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"1458","1564711-15",38536,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1459","1564672-64",197088,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1460","1564704-19",58465,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1461","1564742-21",5606,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1462","1565053-19",13139,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1463","1564776-4",21143,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1464","1565072-54",45671,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1465","1565088-53",58226,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1466","1565124-17",7503,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1467","1564652-10",32217,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1468","1564973-52",8351,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1469","1564860-0",285,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1470","1564759-57",17364,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1471","1564713-84",63602,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1472","1564804-13",11595,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1473","1564855-8",1036,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1474","1564945-47",18156,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1475","1565148-13",5136,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1476","1565038-22",87727,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1477","1565072-50",42309,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1478","1565049-2",6331,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1479","1565056-30",5134,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1480","1565139-36",11931,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1481","1565161-30",4040,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1482","1565198-75",58502,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1483","1565151-5",2711,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1484","1565092-25",5302,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1485","1565077-25",38441,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1486","1565186-112",68633,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1487","1565077-12",15020,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1488","1565041-13",21185,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1489","1565039-56",10667,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1490","1565062-8",3406,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1491","1564760-56",33614,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1492","1565049-6",17599,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1493","1565017-69",92513,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1494","1565054-28",29982,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1495","1565017-22",30611,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1496","1565154-7",24206,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1497","1565144-20",15061,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1498","1565187-46",78297,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1499","1565124-19",9552,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1500","1565154-3",11030,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1501","1565186-19",10382,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1502","1565154-6",20467,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1503","1565186-8",4243,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1504","1565203-9",9865,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1505","1565191-13",48335,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"1506","1565186-110",67319,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1507","1565195-18",8455,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1508","1565194-8",1979,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1509","1565223-1",316,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1510","1565229-28",86772,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1511","1565038-11",49490,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1512","1565160-16",15428,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1513","1565088-53",58000,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1514","1565049-7",20388,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1515","1565077-14",18258,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1516","1565056-32",5604,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1517","1565195-14",6275,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1518","1565193-42",188701,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1519","1565212-32",33224,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1520","1565223-40",8430,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1521","1565202-8",17360,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1522","1565195-22",10043,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1523","1564776-19",73960,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1524","1564711-20",52691,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1525","1564748-72",36197,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1526","1564799-8",18716,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1527","1565139-33",11100,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1528","1565219-108",252465,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1529","1564820-18",30633,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1530","1565219-5",6022,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1531","1564979-2",2175,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1532","1565048-44",19952,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1533","1565096-12",3218,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1534","1564795-19",23411,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1535","1564764-31",7856,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1536","1564837-39",31691,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1537","1565048-20",9199,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1538","1565017-64",83433,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1539","1565053-27",19230,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1540","1565014-87",47615,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1541","1565049-9",26145,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1542","1565273-17",34544,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1543","1565229-31",96335,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1544","1565219-91",211821,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1545","1565154-4",16390,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1546","1565185-36",28891,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"1547","1565094-24",18782,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1548","1564772-12",15509,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"1549","1565295-15",16339,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"1550","1564960-9",9561,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"1551","1564981-44",31461,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"1552","1565000-17",8987,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
